price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,yr_sold_built
775000.0,3,3.0,1820,4300,1.5,0,0,4,8,1620,200,1440,4300,101
1027500.0,4,3.0,3540,10202,2.0,0,0,3,8,2720,820,2780,10714,27
327000.0,4,1.0,1620,6000,1.5,0,0,5,7,1620,0,1310,6000,109
564500.0,4,2.75,3100,14568,2.0,0,0,3,8,3100,0,2860,14396,20
782000.0,4,1.75,1500,6820,1.5,0,0,5,7,1500,0,1360,4125,109
398000.0,4,2.5,2820,5510,2.0,0,0,3,9,2820,0,2820,5510,10
257000.0,3,1.75,1850,10920,1.5,0,0,3,6,1850,0,1510,7871,100
235000.0,4,2.0,1570,9415,2.0,0,0,4,7,1570,0,1550,8978,30
453000.0,4,2.75,2300,37533,1.0,0,3,5,8,1550,750,2130,10092,35
535000.0,2,1.0,920,9000,1.0,0,0,1,6,920,0,1760,8400,61
275000.0,3,2.5,1600,7000,2.0,0,0,4,8,1600,0,1700,7000,21
665000.0,3,2.5,2630,10047,2.0,0,0,3,9,2630,0,2640,10620,18
670000.0,4,2.75,3020,13530,1.0,0,0,4,8,1540,1480,2230,11896,37
465000.0,3,1.75,1490,10757,1.0,0,0,3,7,1060,430,1490,10609,49
210000.0,3,1.5,1160,5200,1.0,0,0,5,7,1160,0,1170,5200,44
265000.0,4,2.5,2040,4443,2.0,0,0,3,8,2040,0,2040,4637,13
426000.0,2,2.5,1550,2657,2.0,0,0,4,8,1550,0,1570,2442,28
529219.0,4,2.25,1990,7610,1.0,0,0,4,8,1290,700,1820,8198,48
600000.0,3,2.25,1900,46609,1.5,0,0,4,7,1440,460,2460,43560,45
875000.0,5,3.5,3840,8279,2.0,0,0,3,9,3840,0,3570,8279,13
608000.0,4,3.0,2400,7680,1.0,0,0,3,7,1200,1200,2670,6342,59
220000.0,3,1.0,1660,21514,1.0,0,0,4,7,1660,0,1660,21600,41
1760000.0,4,5.0,6055,21630,1.0,0,3,4,12,3555,2500,4890,19223,18
295450.0,3,2.0,2030,17120,1.0,0,2,4,8,1890,140,1870,13662,48
315000.0,2,1.0,840,5087,1.0,0,0,3,7,840,0,1590,5087,89
205000.0,4,2.0,1450,8175,1.0,0,0,4,7,1450,0,1570,9024,48
310000.0,3,1.5,1460,9908,1.0,0,0,3,7,1460,0,1420,9582,62
1000000.0,5,1.0,2010,5210,1.5,0,0,3,9,1890,120,2330,5000,88
525000.0,4,2.5,2910,7631,2.0,0,2,3,9,2910,0,3190,5552,8
284000.0,4,1.75,1880,8800,1.0,0,0,3,7,1130,750,1340,8733,54
510000.0,3,1.75,2170,26460,1.0,0,0,3,8,1450,720,2090,29075,28
405000.0,2,1.0,1260,4377,1.0,0,0,4,7,1260,0,1420,6376,67
509950.0,3,2.5,1970,9153,2.0,0,0,3,8,1970,0,1800,9800,7
600000.0,4,2.25,2090,45738,2.0,0,0,3,8,2090,0,3420,45738,27
990000.0,4,3.75,3450,4940,2.0,0,0,3,10,2570,880,1880,5387,9
280005.0,3,1.5,1130,7200,1.0,0,0,3,7,1130,0,1130,7200,61
700000.0,3,1.75,2600,7668,1.0,0,0,4,8,1300,1300,1980,13664,46
330000.0,3,1.0,1030,7620,1.0,0,0,3,7,1030,0,1030,7560,61
340000.0,2,1.0,1700,6718,1.0,0,2,3,7,1230,470,2040,7500,59
468000.0,2,2.5,1480,2167,2.0,0,0,3,8,1390,90,2130,2556,7
1339000.0,4,2.5,4250,19387,2.0,0,2,4,9,3260,990,3690,17024,42
515000.0,3,1.75,1600,20873,1.0,0,0,3,8,1600,0,2640,18364,59
245000.0,4,2.0,1870,8750,1.0,0,2,3,7,1870,0,1770,8207,37
265000.0,3,2.5,1440,7741,1.0,0,0,4,7,1000,440,1680,7316,31
372400.0,3,2.5,2720,11937,2.0,0,0,3,9,2720,0,2590,9683,25
390000.0,3,1.5,1240,8410,1.0,0,0,5,6,1240,0,1630,8410,67
208000.0,3,1.0,1020,6120,1.0,0,0,4,7,1020,0,1370,8000,48
273000.0,2,0.5,1180,7750,1.0,0,0,4,6,590,590,1380,8976,69
455000.0,5,3.5,3080,7759,2.0,0,0,3,8,2310,770,2980,8223,11
270000.0,4,2.5,1750,6397,2.0,0,0,3,7,1750,0,1940,6502,27
618000.0,4,2.25,2530,8736,1.0,0,0,4,7,1210,1320,1720,8500,56
213550.0,3,2.5,1580,8541,2.0,0,0,3,7,1580,0,1640,7542,24
210000.0,5,1.75,2340,9148,2.0,0,0,3,7,2340,0,1390,10019,57
2750000.0,5,4.0,6300,16065,2.0,0,1,3,12,4360,1940,3260,17287,11
403500.0,4,2.75,2400,3844,1.0,0,0,5,7,1200,1200,1100,3844,40
235000.0,3,1.5,1300,7600,1.0,0,0,4,7,1300,0,1570,7600,52
287500.0,3,2.0,1760,7147,1.0,0,0,4,6,880,880,1720,7147,79
546800.0,4,1.5,1520,5910,1.0,0,0,3,7,1020,500,1710,5910,68
183000.0,3,1.75,1070,8100,1.0,0,0,4,6,1070,0,1260,8100,57
560000.0,3,2.0,2560,216777,1.0,0,0,3,8,2560,0,2360,108463,28
299500.0,3,1.0,1280,6726,1.0,0,0,3,6,1280,0,1630,5000,56
610000.0,4,2.25,1660,7350,1.0,0,0,3,8,1660,0,1790,7455,49
288350.0,3,1.5,1860,7963,1.0,0,0,3,7,1200,660,1800,10400,51
500000.0,2,1.0,950,4500,1.0,0,2,3,7,850,100,1670,4000,88
625000.0,4,2.75,2140,4000,1.0,0,0,3,7,1190,950,2140,4770,63
418000.0,2,1.5,1480,1349,2.0,0,0,3,7,1240,240,1550,1349,8
660000.0,3,3.0,2260,1825,2.0,0,0,3,8,1660,600,2260,1834,12
775000.0,4,2.5,2300,6158,2.0,0,0,3,9,2300,0,2170,6434,15
429500.0,3,2.75,1650,7272,1.0,0,0,4,7,1230,420,1770,7272,43
569000.0,3,2.0,1990,3000,1.5,0,0,3,7,1230,760,1600,4080,106
250000.0,4,2.0,1960,7560,1.0,0,0,5,7,1160,800,1950,7560,36
225000.0,3,1.5,1310,10491,1.0,0,0,4,7,1310,0,1430,9664,45
530000.0,4,2.75,2450,15002,1.0,0,0,5,9,2450,0,2650,15055,40
306000.0,3,1.0,910,8658,1.0,0,0,3,7,910,0,1170,10200,59
517100.0,3,1.75,1580,9719,1.0,0,0,5,7,1580,0,1760,8539,53
354950.0,3,1.75,1780,9689,1.0,0,0,3,7,1130,650,1660,9786,38
348000.0,3,1.5,1040,1824,1.0,0,0,3,6,1040,0,1010,5100,90
522250.0,4,2.5,2340,41600,1.0,0,0,3,8,1640,700,2340,34960,37
275000.0,3,2.5,1720,8755,1.0,0,0,3,8,1000,720,1720,8690,31
390000.0,3,1.5,1600,10440,1.0,0,0,3,7,1600,0,1600,8816,60
260000.0,3,1.5,1320,9750,1.0,0,0,3,7,1320,0,1530,9750,60
585000.0,5,2.75,2350,4178,1.5,0,0,3,8,1520,830,1920,4178,92
605000.0,5,2.75,2740,5616,1.5,0,0,5,7,1670,1070,1600,4592,89
342000.0,4,2.5,2300,6448,2.0,0,0,3,8,2300,0,1860,5872,13
900000.0,5,3.0,4350,37169,2.0,0,0,3,10,2950,1400,3280,41631,42
252000.0,3,1.75,1430,7700,1.0,0,0,4,7,980,450,1430,8625,34
357000.0,3,1.75,2400,14012,1.0,0,0,3,9,2400,0,2800,13988,44
370000.0,3,1.0,940,7910,1.0,0,0,4,6,940,0,1000,7700,55
322500.0,3,1.0,1020,13504,1.0,0,0,5,7,1020,0,1110,11158,56
210000.0,2,2.0,1680,5756,2.0,0,0,4,7,1680,0,1340,5447,104
290000.0,2,1.0,1340,9840,1.0,0,0,3,7,1340,0,1610,8949,65
860000.0,4,3.25,3960,7012,2.0,0,0,3,10,3960,0,3680,8522,9
302000.0,6,2.0,2650,4621,1.5,0,0,3,8,2650,0,1640,4879,104
369160.0,4,2.25,2120,9680,2.0,0,2,4,8,2120,0,2360,9647,49
1185000.0,4,2.75,2850,3000,2.5,0,0,3,9,2530,320,2083,4500,12
993000.0,4,2.0,2850,14810,2.0,0,0,5,8,2490,360,2430,10454,60
380000.0,6,2.0,1870,6969,1.0,0,0,4,7,1870,0,1500,6969,46
635000.0,4,2.0,2660,8160,1.0,0,0,4,7,1380,1280,1660,8160,65
260000.0,3,1.0,1190,11120,1.0,0,0,3,6,1190,0,1230,12720,67
243000.0,2,1.0,1770,5522,1.5,0,0,4,7,960,810,1830,7378,71
1400000.0,4,2.5,2770,8879,2.0,0,0,3,9,2770,0,2770,8882,14
665000.0,4,2.5,2080,8100,1.0,0,2,5,8,1220,860,2090,8100,62
898000.0,5,2.25,2700,9000,2.0,0,0,5,9,2700,0,2630,9000,27
583000.0,4,2.75,2200,9453,1.0,0,0,5,8,1100,1100,1390,5355,59
429000.0,4,1.75,2160,7700,2.0,0,0,2,8,2160,0,2080,7700,37
471000.0,3,2.5,2010,4059,2.0,0,0,3,8,2010,0,2010,5779,16
1810000.0,3,3.5,3780,8295,2.0,0,0,3,9,2430,1350,3780,9127,64
739500.0,3,3.25,4460,51177,2.0,0,0,3,9,4460,0,2670,38925,9
450000.0,3,1.5,1770,17208,1.0,0,0,3,8,1160,610,2450,17118,55
552500.0,3,1.0,1430,5000,1.0,0,0,3,7,1430,0,1210,5000,66
437000.0,4,1.75,1700,10642,1.0,0,0,4,7,850,850,1610,11200,61
270000.0,4,2.0,1830,5220,1.5,0,0,3,7,1830,0,1760,5757,64
226740.0,3,1.5,1410,8800,1.0,0,0,4,7,1410,0,2180,10108,49
446500.0,4,2.5,3060,7920,1.0,0,0,3,8,1810,1250,2690,7767,41
283000.0,3,2.0,1820,15068,2.0,0,2,3,7,1520,300,1490,9589,94
445000.0,4,1.75,2430,13211,1.5,0,0,4,7,2430,0,1330,10500,105
250000.0,2,1.0,740,6840,1.0,0,0,5,6,740,0,740,6840,72
307000.0,3,1.0,770,6552,1.0,0,0,3,6,670,100,920,7200,73
315000.0,4,2.75,2200,8580,1.0,0,0,3,8,1860,340,2290,7816,23
555000.0,3,3.0,2920,23085,1.5,0,2,3,7,1540,1380,2270,18180,107
264900.0,4,2.5,2040,7000,1.0,0,0,3,7,1250,790,1900,7378,36
510000.0,3,2.0,1600,4510,1.0,0,0,3,7,990,610,1580,4561,36
328000.0,4,2.5,1990,3980,2.0,0,0,3,7,1990,0,1990,4373,12
358000.0,4,2.5,1830,7308,2.0,0,0,3,7,1830,0,1830,5692,13
325000.0,3,2.5,2540,4260,2.0,0,0,3,7,2540,0,2190,4260,10
1365000.0,2,3.25,2700,3444,3.0,1,3,3,9,2700,0,2710,3444,24
230000.0,4,2.0,1440,10800,1.0,0,0,4,7,1440,0,1190,7380,48
545000.0,3,2.0,1550,4000,1.0,0,0,3,7,940,610,1880,4000,60
705380.0,3,2.5,2490,4343,2.0,0,0,3,9,2490,0,2130,4106,11
459000.0,5,2.5,2650,12987,1.0,0,0,4,7,1350,1300,2160,12726,35
815000.0,4,2.25,2000,3800,2.0,0,0,3,8,2000,0,1610,3800,13
495000.0,6,5.0,3440,4500,2.0,0,0,3,8,3280,160,1400,5500,7
520000.0,3,2.5,2280,58712,2.5,0,3,3,9,2280,0,2240,24332,27
430000.0,2,1.5,1320,1194,3.0,0,0,3,7,1320,0,1320,1250,13
255000.0,4,2.5,2070,7800,2.0,0,0,3,8,2070,0,1950,7815,25
588000.0,3,2.0,1860,4777,2.0,0,0,5,7,1860,0,1580,3822,106
350000.0,3,1.0,940,7811,1.0,0,0,3,6,940,0,1180,7490,55
625000.0,4,2.75,2290,21486,1.0,0,2,5,7,2290,0,2540,15936,52
172500.0,2,2.0,1510,20685,1.0,0,0,2,6,1250,260,1490,29527,57
554000.0,3,2.0,1830,3500,1.5,0,0,5,7,1290,540,1530,4000,105
775000.0,4,2.5,3090,7112,2.0,0,0,3,9,3090,0,3050,6000,13
1187500.0,4,3.5,4340,217800,2.0,0,0,3,11,4340,0,3430,219106,11
618000.0,3,2.75,3200,12682,2.0,0,1,3,9,3200,0,2880,10432,37
305000.0,4,1.0,1560,8450,1.5,0,0,4,6,1560,0,1380,8100,60
232000.0,3,2.0,1280,13356,1.0,0,0,3,7,1280,0,1590,8071,20
262000.0,4,2.5,2020,6236,2.0,0,0,3,7,2020,0,1940,5076,12
234000.0,3,1.0,1040,8122,1.0,0,0,5,7,1040,0,1470,8676,44
500000.0,4,2.75,2260,7209,1.0,0,3,3,7,1330,930,1790,10860,13
278000.0,3,1.0,860,7632,1.0,0,0,3,6,860,0,890,7632,94
230000.0,5,1.0,1920,19040,1.0,0,0,3,7,1160,760,1920,11520,53
500000.0,4,1.75,2290,9215,1.0,0,0,5,8,1270,1020,2290,10200,45
366500.0,4,2.75,2070,9300,1.0,0,0,5,7,1120,950,1010,8308,69
665000.0,6,3.0,4250,4400,2.5,0,0,4,7,3020,1230,1520,4950,112
1101000.0,3,1.5,2220,4830,2.0,0,3,3,9,1790,430,1670,4830,87
575000.0,2,1.75,1840,4076,1.0,0,0,3,8,1140,700,1540,4076,57
674750.0,4,2.5,2590,9753,2.0,0,0,3,10,2590,0,2800,9917,21
719000.0,5,2.0,3110,6131,1.0,0,0,5,7,1560,1550,1720,6600,74
482000.0,3,1.75,2600,105587,1.0,0,0,4,7,1300,1300,1941,208438,34
254000.0,2,1.0,1060,8187,1.0,0,0,4,6,1060,0,1260,8188,62
443725.0,3,1.75,1250,3880,1.0,0,0,4,7,750,500,1240,3880,70
575000.0,4,2.5,2520,35636,2.0,0,0,3,8,2520,0,2230,35673,34
469000.0,3,2.25,2070,9957,1.0,0,0,3,8,1440,630,2070,10158,38
175000.0,2,1.0,1300,44431,1.0,0,0,5,6,1300,0,1470,14850,56
437000.0,5,2.0,2190,8316,1.0,0,0,3,7,1390,800,2010,8316,53
550000.0,4,3.0,2760,13113,1.0,0,0,4,8,1760,1000,1900,13113,40
172040.0,3,2.25,1710,7134,1.0,0,0,4,7,1130,580,1790,7455,36
363000.0,3,2.0,1750,7000,1.0,0,0,3,8,1750,0,1840,6969,21
282000.0,3,2.25,1552,3600,2.0,0,0,3,7,1552,0,1677,3600,3
400000.0,6,2.0,2350,6554,2.0,0,1,3,8,2000,350,1560,6554,109
650000.0,5,3.5,5110,10018,2.0,0,0,3,10,3850,1260,1790,10018,11
365000.0,3,2.5,1720,99916,2.0,0,0,4,7,1720,0,1340,73180,24
269950.0,4,2.5,1960,7230,2.0,0,0,3,8,1960,0,1850,7208,12
260000.0,2,1.0,1270,19602,1.0,0,0,3,6,1270,0,1270,17699,37
193000.0,3,1.5,1180,7000,1.0,0,0,4,7,1180,0,1630,7500,37
340000.0,4,2.25,2230,6791,2.0,0,0,3,8,2230,0,2420,6297,9
900000.0,4,3.25,4700,38412,2.0,0,0,3,10,3420,1280,3640,35571,36
371000.0,3,2.5,2150,8361,2.0,0,0,3,8,2150,0,2150,9368,23
592000.0,3,2.5,2400,81892,2.0,0,0,3,8,2400,0,1370,37270,29
300000.0,3,2.5,1830,12750,2.0,0,0,3,7,1830,0,1610,10000,23
449950.0,4,3.0,2800,6977,2.0,0,0,3,8,2800,0,2800,6600,11
299500.0,3,2.5,2090,7163,2.0,0,0,3,8,2090,0,2320,8634,25
995000.0,4,2.25,2340,13406,1.0,0,0,4,9,2340,0,2340,10743,52
335000.0,4,1.75,1670,9472,1.0,0,0,3,7,1100,570,1080,5195,54
280000.0,4,2.25,1990,7350,1.0,0,0,4,8,1180,810,2030,7210,36
446000.0,4,2.25,2270,7800,1.0,0,0,3,7,1290,980,1480,7280,37
1544500.0,4,2.75,4910,15139,1.0,0,0,4,10,2560,2350,3980,15139,50
325000.0,3,1.0,950,4500,1.0,0,0,4,6,950,0,1140,4500,72
450000.0,3,1.75,1610,11200,1.0,0,0,3,7,1610,0,1610,11200,59
322500.0,4,2.5,1940,7107,2.0,0,0,3,7,1940,0,1850,5705,14
453000.0,3,1.0,1210,9473,1.0,0,0,5,7,1210,0,1700,11465,59
655000.0,4,2.5,2570,4412,2.0,0,0,3,9,2570,0,2460,5470,13
603000.0,3,2.25,1700,2800,2.0,0,0,5,7,1150,550,1500,3400,89
235000.0,4,1.0,1610,24000,1.5,0,0,3,6,1610,0,1270,9600,67
968933.0,4,3.5,4120,7304,2.0,0,0,3,11,3070,1050,2470,9600,8
1015000.0,3,3.5,2880,11340,1.0,0,0,3,8,1690,1190,2530,11340,34
435000.0,4,2.25,1990,8548,2.0,0,0,3,8,1990,0,2320,8926,41
242000.0,3,2.0,1260,8092,1.0,0,0,3,7,1260,0,1950,8092,28
487000.0,6,3.25,4750,248600,2.0,0,0,4,8,4750,0,2230,311610,67
810000.0,4,2.75,3010,10450,2.0,0,0,3,9,3010,0,3010,10530,18
625000.0,3,2.5,2410,64073,1.0,0,0,4,8,1820,590,2980,48760,38
165000.0,3,1.5,1280,7742,1.0,0,0,3,7,1280,0,1566,7696,41
335000.0,3,1.0,2320,6750,1.0,0,0,3,7,1160,1160,1230,6075,55
286700.0,3,1.0,1220,6600,1.0,0,0,3,6,1220,0,1100,6600,56
699000.0,2,1.5,1400,4050,1.0,0,0,4,8,1400,0,1900,5940,61
280000.0,3,1.75,1590,7280,1.0,0,0,3,7,1140,450,1590,9634,41
580000.0,4,2.5,2220,7064,2.0,0,0,3,8,2220,0,2220,7451,26
754800.0,2,2.5,2770,7781,2.0,0,0,3,8,2770,0,1870,5984,8
525000.0,4,2.5,2303,16801,2.0,0,0,3,8,2303,0,2080,14013,20
562000.0,3,1.75,1600,10530,1.0,0,2,3,8,1600,0,2590,8274,53
575000.0,4,1.75,1280,6060,1.0,0,0,3,7,860,420,1490,4680,88
808900.0,5,2.5,2900,5901,2.0,0,0,3,9,2900,0,3200,5775,8
992000.0,3,2.25,2950,15207,1.0,0,0,4,10,2070,880,2950,22000,49
335000.0,3,2.5,1700,6698,2.0,0,0,3,7,1700,0,2190,7346,17
473000.0,3,2.75,1050,7200,1.0,0,0,3,7,1050,0,1860,9000,29
350000.0,4,2.75,2990,11210,1.0,0,1,4,8,1880,1110,2790,9858,38
1600000.0,5,2.5,3100,5374,2.5,0,0,4,9,3100,0,2180,5800,109
305500.0,3,1.0,1240,6090,1.0,0,0,4,7,1240,0,1550,9096,64
306000.0,2,1.0,780,13500,1.0,0,0,4,7,780,0,2200,67518,68
233000.0,2,2.25,850,1656,2.0,0,0,3,8,850,0,850,1312,13
490000.0,3,1.75,1540,9000,1.0,0,0,3,8,1540,0,1710,7488,44
445000.0,4,2.5,2280,42077,2.0,0,0,3,8,2280,0,2280,36236,20
355000.0,3,2.25,2550,9674,1.0,0,0,3,7,1850,700,2240,9674,55
360000.0,2,2.0,1770,7607,1.0,0,0,4,8,1770,0,2090,7109,28
737500.0,3,1.75,2320,10900,2.0,0,0,3,7,2320,0,1610,5800,79
985000.0,3,3.5,2600,11920,2.0,0,0,5,8,2600,0,2430,10050,45
349950.0,2,3.25,1570,2031,2.0,0,0,3,8,1310,260,1570,2039,8
520000.0,4,2.5,3060,7161,2.0,0,0,3,8,2860,200,2950,6822,10
355950.0,4,2.5,1960,8540,1.0,0,0,3,7,1220,740,1910,9120,59
485000.0,5,2.5,3270,6129,2.0,0,0,3,9,3270,0,2980,5928,10
143000.0,3,1.0,1090,3315,1.0,0,0,4,6,1090,0,960,3120,45
3278000.0,2,1.75,6840,10000,2.5,1,4,3,11,4350,2490,3120,12300,13
355000.0,3,1.0,940,8512,1.0,0,0,4,7,940,0,1060,8512,47
1126000.0,5,3.5,3880,13885,2.0,0,3,4,9,2540,1340,3690,13885,35
200000.0,5,1.75,1770,15525,1.0,0,0,4,7,1770,0,1370,10395,55
913000.0,4,2.5,3640,10576,2.0,0,0,3,11,3640,0,3370,10351,15
1600000.0,3,2.5,3160,12824,1.0,0,2,4,9,1820,1340,3390,11985,48
409900.0,2,2.5,1590,1845,2.0,0,0,3,9,1590,0,2320,3174,17
265000.0,4,1.0,1290,6034,1.0,0,0,3,6,1050,240,1060,6034,65
740000.0,5,3.0,3655,51836,1.0,0,0,5,8,2174,1481,2530,8606,60
306000.0,4,2.5,2490,8124,2.0,0,0,3,7,2490,0,2760,6300,13
381000.0,3,2.5,1470,3999,2.0,0,0,3,7,1470,0,1960,4444,11
1220000.0,3,3.25,3960,6132,2.0,0,3,3,10,2600,1360,2730,5221,82
1050000.0,3,3.5,3190,29982,1.0,0,3,4,8,2630,560,2600,19878,74
408000.0,2,1.0,810,7440,1.0,0,0,5,6,810,0,830,7500,66
739900.0,5,2.5,2980,5377,2.0,0,0,3,9,2980,0,3150,6593,8
674250.0,4,2.5,2780,35000,1.0,0,0,4,9,2780,0,2740,35072,29
438400.0,2,1.0,1340,8100,1.0,0,0,4,7,1340,0,1700,8100,61
1700000.0,5,5.0,4930,14649,2.0,0,3,3,11,4160,770,3030,8479,14
703000.0,3,2.0,1360,5980,1.5,0,0,3,8,1360,0,1520,4440,69
262000.0,3,1.75,1320,6530,1.0,0,0,4,7,1320,0,1620,6817,25
353000.0,3,2.0,1210,14499,1.0,0,0,3,7,1210,0,1570,15360,31
500000.0,4,2.5,1940,7607,2.0,0,0,3,8,1940,0,2250,7600,20
1280000.0,4,2.5,3160,4620,1.5,0,4,3,9,2020,1140,2790,5308,97
332000.0,4,2.5,1980,6566,2.0,0,0,3,8,1980,0,2590,6999,11
824000.0,4,2.5,2320,14240,1.0,0,0,4,9,1620,700,2810,13200,40
290000.0,4,2.0,1660,4788,1.0,0,0,3,7,1660,0,1150,5000,47
700000.0,3,2.5,1660,1545,2.0,0,2,3,9,1400,260,1820,2570,12
550000.0,2,1.0,1080,3420,1.0,0,0,4,7,780,300,1380,3656,92
549000.0,2,1.0,1510,11165,1.5,0,0,4,7,1510,0,2210,8851,93
1865000.0,4,2.5,2950,43560,1.0,0,2,4,9,2550,400,3260,41016,64
858000.0,4,2.25,3070,13720,2.0,0,0,3,9,3070,0,3010,9657,37
345000.0,2,1.0,970,10423,1.0,0,0,3,7,970,0,1200,7857,67
340000.0,4,1.75,2140,11651,2.5,0,0,3,8,2140,0,2030,10978,84
1215000.0,4,2.25,2570,9600,2.5,0,0,4,9,2570,0,2570,13200,53
275000.0,3,2.25,1260,1488,3.0,0,0,3,7,1260,0,1190,1095,5
405000.0,3,1.0,1220,7771,1.0,0,0,3,7,1220,0,1420,7674,51
432500.0,3,2.0,1720,8145,2.0,0,0,5,7,1720,0,1400,8138,66
236500.0,4,1.0,2140,4217,1.5,0,0,3,6,1320,820,1720,5413,90
679000.0,4,1.5,1420,4923,1.5,0,0,4,8,1420,0,1470,4923,86
543000.0,4,2.5,2060,8451,2.0,0,0,3,8,2060,0,2060,9460,19
294000.0,3,1.0,1320,9520,1.0,0,0,3,7,990,330,1460,10610,61
340500.0,3,1.75,1810,10463,1.0,0,0,4,7,1810,0,1620,8551,46
1012000.0,4,2.5,2980,16263,2.0,0,0,3,9,2980,0,2730,10018,25
335000.0,2,2.0,1350,2560,1.0,0,0,3,8,1350,0,1790,2560,38
425000.0,3,2.0,1540,8011,1.0,0,0,3,7,1540,0,1630,7141,26
353000.0,3,2.5,2510,9240,2.0,0,0,4,8,2510,0,2690,9240,14
540000.0,3,2.5,1670,5146,2.0,0,0,3,8,1670,0,1940,5146,24
640000.0,5,3.5,3690,11928,2.0,0,0,3,9,2540,1150,2640,11928,8
339950.0,3,1.0,1320,11457,1.0,0,0,3,8,1320,0,1900,9800,55
195000.0,3,1.75,1510,8400,1.0,0,0,2,7,980,530,1500,10125,35
322000.0,3,1.75,1510,8400,1.0,0,0,2,7,980,530,1500,10125,36
660000.0,4,1.75,1870,10450,1.0,0,0,3,8,1620,250,2060,10450,37
280000.0,6,3.0,2400,9373,2.0,0,0,3,7,2400,0,2060,7316,23
300000.0,6,3.0,2400,9373,2.0,0,0,3,7,2400,0,2060,7316,24
207500.0,3,1.0,1170,8816,1.0,0,0,4,6,1170,0,1200,9108,48
195000.0,3,1.5,1190,8726,1.0,0,0,3,7,1190,0,1390,8741,58
700000.0,3,2.0,2080,3880,1.0,0,0,5,7,1160,920,1330,3880,60
560000.0,4,1.75,2150,8555,1.0,0,2,4,7,1460,690,1480,7405,33
260000.0,3,1.75,1580,7344,1.0,0,0,5,7,1580,0,1580,6207,103
575000.0,3,1.75,1580,7344,1.0,0,0,5,7,1580,0,1580,6207,104
475000.0,3,2.5,2370,3239,2.0,0,0,3,8,1950,420,2520,3431,9
285000.0,3,1.75,1840,8601,1.0,0,0,3,7,920,920,1390,7452,109
753888.0,4,2.5,2660,5500,2.0,0,2,3,9,2660,0,3620,5500,11
650000.0,3,2.5,2190,3600,2.0,0,0,3,9,2190,0,2300,3600,12
620000.0,3,2.25,1660,3478,1.5,0,0,4,7,1100,560,1610,3478,85
526000.0,3,1.75,1780,37801,1.0,0,0,3,7,1300,480,2380,47480,38
155000.0,2,1.0,700,5200,1.0,0,0,5,6,700,0,1030,5200,62
342000.0,4,2.0,1570,11200,1.0,0,0,3,7,1120,450,1570,11200,55
390000.0,3,1.75,1220,216332,1.0,0,0,3,7,1220,0,1540,61419,34
685000.0,3,2.75,3150,219978,2.0,0,0,4,9,3000,150,3180,218235,24
608000.0,4,2.5,2690,4736,2.0,0,0,3,7,2690,0,2690,4791,13
179900.0,2,1.0,680,6400,1.0,0,0,3,6,680,0,1240,7800,71
1245000.0,6,3.25,3750,14150,2.0,0,2,5,9,2750,1000,2140,7968,78
166000.0,3,1.0,1010,11675,1.0,0,0,3,7,1010,0,1370,10042,58
462000.0,3,1.5,1710,4500,1.5,0,0,3,8,1410,300,1860,6000,86
545000.0,4,2.5,2090,6023,2.0,0,0,3,8,2090,0,2090,6023,24
415000.0,3,1.0,1560,4500,1.5,0,0,3,7,1560,0,1660,4500,112
269000.0,3,2.5,1560,4200,2.0,0,0,3,7,1560,0,1560,4200,11
356500.0,4,2.5,2570,11473,2.0,0,0,3,8,2570,0,2430,5997,6
225000.0,3,1.0,1010,7633,1.0,0,0,4,6,1010,0,1190,8386,53
175000.0,2,1.0,1020,5130,1.0,0,0,4,6,1020,0,1200,6497,66
549000.0,5,2.5,1710,9720,2.0,0,0,4,8,1710,0,2270,9672,40
535000.0,3,2.75,2300,12197,2.0,0,0,3,8,2300,0,1710,11220,26
627000.0,4,2.25,1990,7712,1.0,0,0,3,8,1210,780,1720,7393,41
565000.0,3,2.0,2730,15677,2.5,0,3,3,9,2730,0,2040,12209,38
392450.0,4,2.0,2195,2681,1.0,0,0,3,7,1060,1135,1710,1280,102
509000.0,2,2.0,1560,4675,1.0,0,0,3,8,1560,0,1870,6361,8
340000.0,3,2.5,1400,4800,1.0,0,0,3,7,1200,200,1440,3840,93
537000.0,3,2.5,1400,4800,1.0,0,0,3,7,1200,200,1440,3840,94
865000.0,4,3.0,3690,9892,2.0,0,0,3,10,3690,0,3430,11294,16
358000.0,2,1.0,1140,8340,1.0,0,0,3,7,1140,0,1030,8149,66
595000.0,4,2.25,1920,3225,1.5,0,0,5,7,1300,620,1960,3750,91
661000.0,4,2.5,2496,8058,2.0,0,0,3,9,2496,0,2496,7757,16
419950.0,3,2.25,2280,8500,1.0,0,0,4,7,1680,600,1890,7700,37
490000.0,4,3.5,3200,6420,2.0,0,0,3,9,3200,0,3200,6291,9
525000.0,2,1.0,880,4000,1.0,0,0,3,7,880,0,1310,4000,74
350000.0,3,2.0,1320,1298,3.0,0,0,3,7,1320,0,1380,1503,19
552500.0,3,2.5,2450,3582,2.0,0,0,3,9,2450,0,2490,5449,7
210000.0,3,1.0,1040,8970,1.0,0,0,4,6,1040,0,1040,8450,54
390000.0,3,2.5,2480,53250,2.0,0,0,3,9,2480,0,2510,36549,25
336800.0,5,1.75,1830,16650,1.5,0,0,3,7,1610,220,1790,12743,57
